"File","Line","Pattern","Content"
"src\agent\action_executor.hpp","19","#include.*<Q","#include <QJsonArray>"
"src\agent\action_executor.hpp","20","#include.*<Q","#include <QProcess>"
"src\agent\agent_hot_patcher.cpp","2","#include.*<Q","#include <QDebug>"
"src\agent\agent_hot_patcher.cpp","3","#include.*<Q","#include <QDateTime>"
"src\agent\agent_hot_patcher.cpp","4","#include.*<Q","#include <QJsonArray>"
"src\agent\agent_hot_patcher.cpp","5","#include.*<Q","#include <QJsonValue>"
"src\agent\agent_hot_patcher.cpp","6","#include.*<Q","#include <QRegularExpression>"
"src\agent\agent_hot_patcher.cpp","7","#include.*<Q","#include <QFile>"
"src\agent\agent_hot_patcher.cpp","8","#include.*<Q","#include <QDir>"
"src\agent\agent_hot_patcher.hpp","12","#include.*<Q","#include <QString>"
"src\agent\agent_hot_patcher.hpp","13","#include.*<Q","#include <QStringList>"
"src\agent\agent_hot_patcher.hpp","14","#include.*<Q","#include <QObject>"
"src\agent\agent_hot_patcher.hpp","15","#include.*<Q","#include <QJsonObject>"
"src\agent\agent_hot_patcher.hpp","16","#include.*<Q","#include <QJsonArray>"
"src\agent\agent_hot_patcher.hpp","17","#include.*<Q","#include <QDateTime>"
"src\agent\agent_hot_patcher.hpp","18","#include.*<Q","#include <QMutex>"
"src\agent\agent_hot_patcher.hpp","19","#include.*<Q","#include <QMetaType>"
"src\agent\agent_hot_patcher.hpp","20","#include.*<Q","#include <QUuid>"
"src\agent\agent_main.cpp","6","#include.*<Q","#include <QCoreApplication>"
"src\agent\agent_main.cpp","7","#include.*<Q","#include <QCommandLineParser>"
"src\agent\agent_main.cpp","8","#include.*<Q","#include <QDebug>"
"src\agent\agent_main.cpp","9","#include.*<Q","#include <QJsonArray>"
"src\agent\agent_main.cpp","10","#include.*<Q","#include <QJsonObject>"
"src\agent\agent_main.cpp","11","#include.*<Q","#include <QJsonValue>"
"src\agent\agent_main.cpp","12","#include.*<Q","#include <QProcess>"
"src\agent\agent_main.cpp","13","#include.*<Q","#include <QStringList>"
"src\agent\agentic_copilot_bridge.cpp","2","#include.*<Q","#include <QDebug>"
"src\agent\agentic_copilot_bridge.cpp","3","#include.*<Q","#include <QDateTime>"
"src\agent\agentic_copilot_bridge.cpp","4","#include.*<Q","#include <QJsonDocument>"
"src\agent\agentic_copilot_bridge.cpp","5","#include.*<Q","#include <QElapsedTimer>"
"src\agent\agentic_copilot_bridge.cpp","6","#include.*<Q","#include <QTimer>"
"src\agent\agentic_copilot_bridge.cpp","7","#include.*<Q","#include <QThread>"
"src\agent\agentic_copilot_bridge.cpp","8","#include.*<Q","#include <QCoreApplication>"
"src\agent\agentic_copilot_bridge.hpp","3","#include.*<Q","#include <QObject>"
"src\agent\agentic_copilot_bridge.hpp","4","#include.*<Q","#include <QString>"
"src\agent\agentic_copilot_bridge.hpp","5","#include.*<Q","#include <QJsonObject>"
"src\agent\agentic_copilot_bridge.hpp","6","#include.*<Q","#include <QJsonArray>"
"src\agent\agentic_copilot_bridge.hpp","7","#include.*<Q","#include <QVariant>"
"src\agent\agentic_copilot_bridge.hpp","8","#include.*<Q","#include <QHash>"
"src\agent\agentic_failure_detector.cpp","3","#include.*<Q","#include <QDebug>"
"src\agent\agentic_failure_detector.cpp","4","#include.*<Q","#include <QRegularExpression>"
"src\agent\agentic_failure_detector.hpp","4","#include.*<Q","#include <QObject>"
"src\agent\agentic_failure_detector.hpp","5","#include.*<Q","#include <QString>"
"src\agent\agentic_failure_detector.hpp","6","#include.*<Q","#include <QJsonObject>"
"src\agent\agentic_failure_detector.hpp","7","#include.*<Q","#include <QStringList>"
"src\agent\agentic_failure_detector.hpp","8","#include.*<Q","#include <QMutex>"
"src\agent\agentic_failure_detector.hpp","9","#include.*<Q","#include <QHash>"
"src\agent\agentic_failure_detector.hpp","10","#include.*<Q","#include <QDateTime>"
"src\agent\agentic_puppeteer.cpp","3","#include.*<Q","#include <QRegularExpression>"
"src\agent\agentic_puppeteer.cpp","4","#include.*<Q","#include <QJsonDocument>"
"src\agent\agentic_puppeteer.cpp","5","#include.*<Q","#include <QDebug>"
"src\agent\agentic_puppeteer.hpp","4","#include.*<Q","#include <QObject>"
"src\agent\agentic_puppeteer.hpp","5","#include.*<Q","#include <QString>"
"src\agent\agentic_puppeteer.hpp","6","#include.*<Q","#include <QJsonObject>"
"src\agent\agentic_puppeteer.hpp","7","#include.*<Q","#include <QJsonArray>"
"src\agent\agentic_puppeteer.hpp","8","#include.*<Q","#include <QStringList>"
"src\agent\agentic_puppeteer.hpp","9","#include.*<Q","#include <QMutex>"
"src\agent\agentic_puppeteer.hpp","10","#include.*<Q","#include <QHash>"
"src\agent\auto_bootstrap.cpp","7","#include.*<Q","#include <QCoreApplication>"
"src\agent\auto_bootstrap.cpp","8","#include.*<Q","#include <QApplication>"
"src\agent\auto_bootstrap.cpp","9","#include.*<Q","#include <QTimer>"
"src\agent\auto_bootstrap.cpp","10","#include.*<Q","#include <QProcessEnvironment>"
"src\agent\auto_bootstrap.cpp","11","#include.*<Q","#include <QInputDialog>"
"src\agent\auto_bootstrap.cpp","12","#include.*<Q","#include <QMessageBox>"
"src\agent\auto_bootstrap.cpp","13","#include.*<Q","#include <QClipboard>"
"src\agent\auto_bootstrap.cpp","14","#include.*<Q","#include <QJsonArray>"
"src\agent\auto_bootstrap.cpp","15","#include.*<Q","#include <QJsonObject>"
"src\agent\auto_bootstrap.cpp","16","#include.*<Q","#include <QtConcurrent>"
"src\agent\auto_bootstrap.cpp","17","#include.*<Q","#include <QProcess>"
"src\agent\auto_bootstrap.cpp","18","#include.*<Q","#include <QDebug>"
"src\agent\auto_bootstrap.hpp","2","#include.*<Q","#include <QString>"
"src\agent\auto_bootstrap.hpp","3","#include.*<Q","#include <QObject>"
"src\agent\auto_bootstrap.hpp","4","#include.*<Q","#include <QJsonArray>"
"src\agent\auto_update.cpp","2","#include.*<Q","#include <QNetworkAccessManager>"
"src\agent\auto_update.cpp","3","#include.*<Q","#include <QNetworkRequest>"
"src\agent\auto_update.cpp","4","#include.*<Q","#include <QNetworkReply>"
"src\agent\auto_update.cpp","5","#include.*<Q","#include <QJsonDocument>"
"src\agent\auto_update.cpp","6","#include.*<Q","#include <QJsonObject>"
"src\agent\auto_update.cpp","7","#include.*<Q","#include <QCryptographicHash>"
"src\agent\auto_update.cpp","8","#include.*<Q","#include <QProcess>"
"src\agent\auto_update.cpp","9","#include.*<Q","#include <QEventLoop>"
"src\agent\auto_update.cpp","10","#include.*<Q","#include <QDir>"
"src\agent\auto_update.cpp","11","#include.*<Q","#include <QFile>"
"src\agent\auto_update.cpp","12","#include.*<Q","#include <QFileInfo>"
"src\agent\auto_update.cpp","13","#include.*<Q","#include <QStandardPaths>"
"src\agent\auto_update.cpp","14","#include.*<Q","#include <QApplication>"
"src\agent\auto_update.cpp","15","#include.*<Q","#include <QCoreApplication>"
"src\agent\auto_update.cpp","16","#include.*<Q","#include <QDebug>"
"src\agent\auto_update.cpp","17","#include.*<Q","#include <QUrl>"
"src\agent\auto_update.cpp","18","#include.*<Q","#include <QElapsedTimer>"
"src\agent\auto_update.cpp","19","#include.*<Q","#include <QSettings>"
"src\agent\auto_update.hpp","3","#include.*<Q","#include <QObject>"
"src\agent\code_signer.cpp","2","#include.*<Q","#include <QProcess>"
"src\agent\code_signer.cpp","3","#include.*<Q","#include <QDebug>"
"src\agent\code_signer.cpp","4","#include.*<Q","#include <QFileInfo>"
"src\agent\code_signer.cpp","5","#include.*<Q","#include <QStandardPaths>"
"src\agent\code_signer.cpp","6","#include.*<Q","#include <QElapsedTimer>"
"src\agent\code_signer.hpp","3","#include.*<Q","#include <QObject>"
"src\agent\code_signer.hpp","4","#include.*<Q","#include <QString>"
"src\agent\gguf_proxy_server.cpp","13","#include.*<Q","#include <QTcpSocket>"
"src\agent\gguf_proxy_server.cpp","14","#include.*<Q","#include <QDebug>"
"src\agent\gguf_proxy_server.cpp","15","#include.*<Q","#include <QJsonDocument>"
"src\agent\gguf_proxy_server.cpp","16","#include.*<Q","#include <QJsonObject>"
"src\agent\gguf_proxy_server.cpp","17","#include.*<Q","#include <QJsonArray>"
"src\agent\gguf_proxy_server.cpp","19","#include.*<Q","#include <QMutex>"
"src\agent\gguf_proxy_server.hpp","14","#include.*<Q","#include <QObject>"
"src\agent\gguf_proxy_server.hpp","15","#include.*<Q","#include <QTcpServer>"
"src\agent\gguf_proxy_server.hpp","16","#include.*<Q","#include <QTcpSocket>"
"src\agent\gguf_proxy_server.hpp","17","#include.*<Q","#include <QMap>"
"src\agent\gguf_proxy_server.hpp","18","#include.*<Q","#include <QByteArray>"
"src\agent\gguf_proxy_server.hpp","19","#include.*<Q","#include <QJsonObject>"
"src\agent\gguf_proxy_server.hpp","20","#include.*<Q","#include <QMutex>"
"src\agent\hot_reload.cpp","2","#include.*<Q","#include <QProcess>"
"src\agent\hot_reload.cpp","3","#include.*<Q","#include <QDir>"
"src\agent\hot_reload.cpp","4","#include.*<Q","#include <QTimer>"
"src\agent\hot_reload.cpp","5","#include.*<Q","#include <QDebug>"
"src\agent\hot_reload.hpp","2","#include.*<Q","#include <QString>"
"src\agent\hot_reload.hpp","3","#include.*<Q","#include <QObject>"
"src\agent\ide_agent_bridge_hot_patching_integration.cpp","13","#include.*<Q","#include <QDebug>"
"src\agent\ide_agent_bridge_hot_patching_integration.cpp","14","#include.*<Q","#include <QDateTime>"
"src\agent\ide_agent_bridge_hot_patching_integration.cpp","15","#include.*<Q","#include <QFile>"
"src\agent\ide_agent_bridge_hot_patching_integration.cpp","16","#include.*<Q","#include <QDir>"
"src\agent\ide_agent_bridge_hot_patching_integration.cpp","17","#include.*<Q","#include <QMutex>"
"src\agent\ide_agent_bridge_hot_patching_integration.cpp","18","#include.*<Q","#include <QJsonDocument>"
"src\agent\ide_agent_bridge_hot_patching_integration.cpp","19","#include.*<Q","#include <QJsonObject>"
"src\agent\ide_agent_bridge_hot_patching_integration.cpp","20","#include.*<Q","#include <QJsonArray>"
"src\agent\ide_agent_bridge_hot_patching_integration.cpp","21","#include.*<Q","#include <QSqlDatabase>"
"src\agent\ide_agent_bridge_hot_patching_integration.cpp","22","#include.*<Q","#include <QSqlQuery>"
"src\agent\ide_agent_bridge_hot_patching_integration.cpp","23","#include.*<Q","#include <QSqlError>"
"src\agent\ide_agent_bridge_hot_patching_integration.cpp","24","#include.*<Q","#include <QTimer>"
"src\agent\ide_agent_bridge_hot_patching_integration.cpp","25","#include.*<Q","#include <QTextStream>"
"src\agent\ide_agent_bridge_hot_patching_integration.hpp","17","#include.*<Q","#include <QObject>"
"src\agent\ide_agent_bridge_hot_patching_integration.hpp","18","#include.*<Q","#include <QJsonObject>"
"src\agent\ide_agent_bridge.cpp","10","#include.*<Q","#include <QDateTime>"
"src\agent\ide_agent_bridge.cpp","11","#include.*<Q","#include <QDebug>"
"src\agent\ide_agent_bridge.cpp","12","#include.*<Q","#include <QTimer>"
"src\agent\ide_agent_bridge.cpp","13","#include.*<Q","#include <QDir>"
"src\agent\ide_agent_bridge.hpp","17","#include.*<Q","#include <QObject>"
"src\agent\ide_agent_bridge.hpp","18","#include.*<Q","#include <QString>"
"src\agent\ide_agent_bridge.hpp","19","#include.*<Q","#include <QJsonArray>"
"src\agent\ide_agent_bridge.hpp","20","#include.*<Q","#include <QJsonObject>"
"src\agent\ide_agent_bridge.hpp","21","#include.*<Q","#include <QFuture>"
"src\agent\instruction_loader_test.cpp","1","#include.*<Q","#include <QtTest>"
"src\agent\instruction_loader_test.cpp","2","#include.*<Q","#include <QFile>"
"src\agent\instruction_loader_test.cpp","3","#include.*<Q","#include <QDir>"
"src\agent\instruction_loader_test.cpp","4","#include.*<Q","#include <QThread>"
"src\agent\instruction_loader_test.cpp","5","#include.*<Q","#include <QFileSystemWatcher>"
"src\agent\meta_learn.cpp","2","#include.*<Q","#include <QFile>"
"src\agent\meta_learn.cpp","3","#include.*<Q","#include <QFileInfo>"
"src\agent\meta_learn.cpp","4","#include.*<Q","#include <QJsonArray>"
"src\agent\meta_learn.cpp","5","#include.*<Q","#include <QJsonDocument>"
"src\agent\meta_learn.cpp","6","#include.*<Q","#include <QJsonObject>"
"src\agent\meta_learn.cpp","7","#include.*<Q","#include <QStandardPaths>"
"src\agent\meta_learn.cpp","8","#include.*<Q","#include <QDateTime>"
"src\agent\meta_learn.cpp","9","#include.*<Q","#include <QSysInfo>"
"src\agent\meta_learn.cpp","10","#include.*<Q","#include <QCryptographicHash>"
"src\agent\meta_learn.cpp","11","#include.*<Q","#include <QThread>"
"src\agent\meta_learn.cpp","12","#include.*<Q","#include <QDir>"
"src\agent\meta_learn.cpp","13","#include.*<Q","#include <QDebug>"
"src\agent\meta_learn.cpp","14","#include.*<Q","#include <QtGlobal>"
"src\agent\meta_learn.cpp","15","#include.*<Q","#include <QStringList>"
"src\agent\meta_learn.cpp","16","#include.*<Q","#include <QVariant>"
"src\agent\meta_learn.hpp","2","#include.*<Q","#include <QString>"
"src\agent\meta_learn.hpp","3","#include.*<Q","#include <QObject>"
"src\agent\meta_learn.hpp","4","#include.*<Q","#include <QHash>"
"src\agent\meta_learn.hpp","5","#include.*<Q","#include <QList>"
"src\agent\meta_learn.hpp","6","#include.*<Q","#include <QJsonArray>"
"src\agent\meta_planner.cpp","2","#include.*<Q","#include <QJsonObject>"
"src\agent\meta_planner.cpp","3","#include.*<Q","#include <QJsonArray>"
"src\agent\meta_planner.cpp","4","#include.*<Q","#include <QRegularExpression>"
"src\agent\meta_planner.hpp","2","#include.*<Q","#include <QString>"
"src\agent\meta_planner.hpp","3","#include.*<Q","#include <QJsonArray>"
"src\agent\meta_planner.hpp","4","#include.*<Q","#include <QJsonObject>"
"src\agent\model_invoker.cpp","11","#include.*<Q","#include <QNetworkAccessManager>"
"src\agent\model_invoker.cpp","12","#include.*<Q","#include <QNetworkRequest>"
"src\agent\model_invoker.cpp","13","#include.*<Q","#include <QUrl>"
"src\agent\model_invoker.cpp","14","#include.*<Q","#include <QJsonDocument>"
"src\agent\model_invoker.cpp","15","#include.*<Q","#include <QJsonValue>"
"src\agent\model_invoker.cpp","16","#include.*<Q","#include <QRegularExpression>"
"src\agent\model_invoker.cpp","17","#include.*<Q","#include <QTimer>"
"src\agent\model_invoker.cpp","18","#include.*<Q","#include <QEventLoop>"
"src\agent\model_invoker.cpp","19","#include.*<Q","#include <QDebug>"
"src\agent\model_invoker.cpp","20","#include.*<Q","#include <QStandardPaths>"
"src\agent\model_invoker.cpp","21","#include.*<Q","#include <QFile>"
"src\agent\model_invoker.cpp","22","#include.*<Q","#include <QDir>"
"src\agent\model_invoker.cpp","23","#include.*<Q","#include <QtConcurrent>"
"src\agent\model_invoker.hpp","14","#include.*<Q","#include <QString>"
"src\agent\model_invoker.hpp","15","#include.*<Q","#include <QJsonArray>"
"src\agent\model_invoker.hpp","16","#include.*<Q","#include <QJsonObject>"
"src\agent\model_invoker.hpp","17","#include.*<Q","#include <QObject>"
"src\agent\model_invoker.hpp","18","#include.*<Q","#include <QNetworkAccessManager>"
"src\agent\model_invoker.hpp","19","#include.*<Q","#include <QNetworkRequest>"
"src\agent\planner.cpp","2","#include.*<Q","#include <QJsonDocument>"
"src\agent\planner.cpp","3","#include.*<Q","#include <QJsonObject>"
"src\agent\planner.cpp","4","#include.*<Q","#include <QJsonArray>"
"src\agent\planner.cpp","5","#include.*<Q","#include <QRegularExpression>"
"src\agent\planner.cpp","6","#include.*<Q","#include <QDateTime>"
"src\agent\planner.hpp","2","#include.*<Q","#include <QString>"
"src\agent\planner.hpp","3","#include.*<Q","#include <QJsonArray>"
"src\agent\release_agent.cpp","3","#include.*<Q","#include <QProcess>"
"src\agent\release_agent.cpp","4","#include.*<Q","#include <QFile>"
"src\agent\release_agent.cpp","5","#include.*<Q","#include <QDir>"
"src\agent\release_agent.cpp","6","#include.*<Q","#include <QDateTime>"
"src\agent\release_agent.cpp","7","#include.*<Q","#include <QNetworkRequest>"
"src\agent\release_agent.cpp","8","#include.*<Q","#include <QNetworkAccessManager>"
"src\agent\release_agent.cpp","9","#include.*<Q","#include <QNetworkReply>"
"src\agent\release_agent.cpp","10","#include.*<Q","#include <QJsonDocument>"
"src\agent\release_agent.cpp","11","#include.*<Q","#include <QJsonObject>"
"src\agent\release_agent.cpp","12","#include.*<Q","#include <QRegularExpression>"
"src\agent\release_agent.cpp","13","#include.*<Q","#include <QEventLoop>"
"src\agent\release_agent.cpp","14","#include.*<Q","#include <QDebug>"
"src\agent\release_agent.cpp","15","#include.*<Q","#include <QCryptographicHash>"
"src\agent\release_agent.cpp","16","#include.*<Q","#include <QMessageAuthenticationCode>"
"src\agent\release_agent.cpp","17","#include.*<Q","#include <QProcessEnvironment>"
"src\agent\release_agent.cpp","18","#include.*<Q","#include <QStandardPaths>"
"src\agent\release_agent.hpp","2","#include.*<Q","#include <QString>"
"src\agent\release_agent.hpp","3","#include.*<Q","#include <QObject>"
"src\agent\rollback.cpp","3","#include.*<Q","#include <QProcess>"
"src\agent\rollback.cpp","4","#include.*<Q","#include <QJsonDocument>"
"src\agent\rollback.cpp","5","#include.*<Q","#include <QJsonObject>"
"src\agent\rollback.cpp","6","#include.*<Q","#include <QJsonArray>"
"src\agent\rollback.cpp","7","#include.*<Q","#include <QNetworkAccessManager>"
"src\agent\rollback.cpp","8","#include.*<Q","#include <QNetworkRequest>"
"src\agent\rollback.cpp","9","#include.*<Q","#include <QNetworkReply>"
"src\agent\rollback.cpp","10","#include.*<Q","#include <QEventLoop>"
"src\agent\rollback.cpp","11","#include.*<Q","#include <QDebug>"
"src\agent\rollback.hpp","2","#include.*<Q","#include <QString>"
"src\agent\self_code.cpp","2","#include.*<Q","#include <QFile>"
"src\agent\self_code.cpp","3","#include.*<Q","#include <QTextStream>"
"src\agent\self_code.cpp","4","#include.*<Q","#include <QProcess>"
"src\agent\self_code.cpp","5","#include.*<Q","#include <QDir>"
"src\agent\self_code.cpp","6","#include.*<Q","#include <QDateTime>"
"src\agent\self_code.cpp","7","#include.*<Q","#include <QDebug>"
"src\agent\self_code.cpp","8","#include.*<Q","#include <QFileInfo>"
"src\agent\self_code.hpp","2","#include.*<Q","#include <QString>"
"src\agent\self_code.hpp","3","#include.*<Q","#include <QJsonObject>"
"src\agent\self_code.hpp","4","#include.*<Q","#include <QStringList>"
"src\agent\self_patch.cpp","2","#include.*<Q","#include <QFile>"
"src\agent\self_patch.cpp","3","#include.*<Q","#include <QTextStream>"
"src\agent\self_patch.cpp","4","#include.*<Q","#include <QProcess>"
"src\agent\self_patch.cpp","5","#include.*<Q","#include <QDir>"
"src\agent\self_patch.cpp","6","#include.*<Q","#include <QCoreApplication>"
"src\agent\self_patch.cpp","7","#include.*<Q","#include <QTimer>"
"src\agent\self_patch.cpp","8","#include.*<Q","#include <QDebug>"
"src\agent\self_patch.cpp","88","#include.*<Q","#include <QByteArray>"
"src\agent\self_patch.cpp","111","#include.*<Q","#include <QDebug>"
"src\agent\self_patch.hpp","2","#include.*<Q","#include <QString>"
"src\agent\self_patch.hpp","3","#include.*<Q","#include <QObject>"
"src\agent\self_test_gate.cpp","4","#include.*<Q","#include <QDebug>"
"src\agent\self_test.cpp","3","#include.*<Q","#include <QDir>"
"src\agent\self_test.cpp","4","#include.*<Q","#include <QDirIterator>"
"src\agent\self_test.cpp","5","#include.*<Q","#include <QFile>"
"src\agent\self_test.cpp","6","#include.*<Q","#include <QFileInfo>"
"src\agent\self_test.cpp","7","#include.*<Q","#include <QJsonArray>"
"src\agent\self_test.cpp","8","#include.*<Q","#include <QJsonDocument>"
"src\agent\self_test.cpp","9","#include.*<Q","#include <QJsonObject>"
"src\agent\self_test.cpp","10","#include.*<Q","#include <QJsonValue>"
"src\agent\self_test.cpp","11","#include.*<Q","#include <QList>"
"src\agent\self_test.cpp","12","#include.*<Q","#include <QProcess>"
"src\agent\self_test.cpp","13","#include.*<Q","#include <QStandardPaths>"
"src\agent\self_test.hpp","3","#include.*<Q","#include <QObject>"
"src\agent\self_test.hpp","4","#include.*<Q","#include <QString>"
"src\agent\self_test.hpp","5","#include.*<Q","#include <QStringList>"
"src\agent\sentry_integration.cpp","2","#include.*<Q","#include <QNetworkAccessManager>"
"src\agent\sentry_integration.cpp","3","#include.*<Q","#include <QNetworkRequest>"
"src\agent\sentry_integration.cpp","4","#include.*<Q","#include <QNetworkReply>"
"src\agent\sentry_integration.cpp","5","#include.*<Q","#include <QJsonDocument>"
"src\agent\sentry_integration.cpp","6","#include.*<Q","#include <QJsonArray>"
"src\agent\sentry_integration.cpp","7","#include.*<Q","#include <QDateTime>"
"src\agent\sentry_integration.cpp","8","#include.*<Q","#include <QUuid>"
"src\agent\sentry_integration.cpp","9","#include.*<Q","#include <QDebug>"
"src\agent\sentry_integration.cpp","10","#include.*<Q","#include <QElapsedTimer>"
"src\agent\sentry_integration.cpp","11","#include.*<Q","#include <QCoreApplication>"
"src\agent\sentry_integration.hpp","3","#include.*<Q","#include <QObject>"
"src\agent\sentry_integration.hpp","4","#include.*<Q","#include <QString>"
"src\agent\sentry_integration.hpp","5","#include.*<Q","#include <QJsonObject>"
"src\agent\sign_binary.cpp","2","#include.*<Q","#include <QProcess>"
"src\agent\sign_binary.cpp","3","#include.*<Q","#include <QProcessEnvironment>"
"src\agent\sign_binary.cpp","4","#include.*<Q","#include <QDebug>"
"src\agent\sign_binary.hpp","2","#include.*<Q","#include <QString>"
"src\agent\telemetry_collector.cpp","2","#include.*<Q","#include <QSettings>"
"src\agent\telemetry_collector.cpp","3","#include.*<Q","#include <QUuid>"
"src\agent\telemetry_collector.cpp","4","#include.*<Q","#include <QDateTime>"
"src\agent\telemetry_collector.cpp","5","#include.*<Q","#include <QNetworkAccessManager>"
"src\agent\telemetry_collector.cpp","6","#include.*<Q","#include <QNetworkRequest>"
"src\agent\telemetry_collector.cpp","7","#include.*<Q","#include <QNetworkReply>"
"src\agent\telemetry_collector.cpp","8","#include.*<Q","#include <QJsonDocument>"
"src\agent\telemetry_collector.cpp","9","#include.*<Q","#include <QJsonArray>"
"src\agent\telemetry_collector.cpp","10","#include.*<Q","#include <QCoreApplication>"
"src\agent\telemetry_collector.cpp","11","#include.*<Q","#include <QDebug>"
"src\agent\telemetry_collector.cpp","12","#include.*<Q","#include <QElapsedTimer>"
"src\agent\telemetry_collector.cpp","13","#include.*<Q","#include <QRegularExpression>"
"src\agent\telemetry_collector.hpp","3","#include.*<Q","#include <QObject>"
"src\agent\telemetry_collector.hpp","4","#include.*<Q","#include <QString>"
"src\agent\telemetry_collector.hpp","5","#include.*<Q","#include <QJsonObject>"
"src\agent\telemetry_collector.hpp","6","#include.*<Q","#include <QHash>"
"src\agent\zero_touch.cpp","4","#include.*<Q","#include <QApplication>"
